1.2468,16.03154731,3.687606221
1.3541,18.11695184,2.965226775
1.4614,10.08480241,1.356846611
1.5687,17.63013465,2.962266576
1.676,15.99106361,2.541468462
1.7833,18.96825718,3.261497812
1.8906,12.74302479,1.886610792
1.9979,9.80893191,1.231192534
2.1052,17.39094752,2.962143851
2.2125,13.54389342,1.891735914
2.3198,23.91237528,4.314866479
2.4271,15.63570664,2.460022317
2.5344,16.47686807,2.614805516
2.6417,17.99552604,3.020842482
2.749,18.05573258,2.853115717
2.8563,15.20941668,2.229257515
2.9636,19.14879262,3.01807313
3.0709,15.90654499,2.22171197
3.1782,19.52286206,2.884156327
3.2855,12.04147331,1.489726381
3.3928,14.91188369,1.885760781
3.5001,14.74989244,1.724405378
3.6074,15.58622655,1.795145368
3.7147,16.52634815,1.833509952
3.822,15.09402992,1.494775929
3.9293,17.55836134,1.741234333
4.0366,15.76243261,1.41047376
4.1439,18.13445089,1.583686143
4.2512,15.97976583,1.284562639
4.3585,16.5191611,1.29956586
4.4658,16.82518827,1.244905227
4.5731,16.35682508,1.135746952
4.6804,18.09657455,1.261620554
4.7877,18.31449781,1.225651238
4.895,18.77568604,1.220752343
5.0023,18.04433283,1.136433098
5.1096,18.00938572,1.108614835
5.2169,18.70066227,1.099219599
5.3242,20.47610789,1.21445546
5.4315,21.23535844,1.239758842
5.5388,20.87325431,1.18456182
5.6461,19.01228726,0.996644284
5.7534,20.82274194,1.098574576
5.8607,20.76069673,1.085729746
5.968,20.72575201,1.047658708
6.0753,19.9322819,0.977450955
6.1826,21.43639926,1.065978132
6.2899,20.3483162,0.978818309
6.3972,19.84705557,0.92656229
6.5045,22.37982033,1.091336682
6.6118,20.0377409,0.911694145
6.7191,20.53836633,0.943458968
6.8264,18.86597488,0.826672307
6.9337,20.4589392,0.907907447
7.041,21.35859186,0.965670305
7.1483,21.69093798,0.984774076
7.2556,21.83811252,1.003707013
7.3629,22.03042732,0.992071907
7.4702,19.88181201,0.860254082
7.5775,20.17157906,0.871527802
7.6848,21.09397288,0.930753279
7.7921,20.37712922,0.889247729
7.8994,21.49857024,0.94200966
8.0067,20.91300761,0.909307154
8.114,20.34024684,0.863112128
8.2213,21.18558757,0.893112671
8.3286,21.32393077,0.889292449
8.4359,21.63362975,0.865640607
8.5432,18.16686035,0.673048229
8.6505,20.68636143,0.816005553
8.7578,19.97453169,0.791879976
8.8651,20.52467546,0.841194557
8.9724,18.49007569,0.733321444
9.0797,19.82102842,0.825721099
9.187,20.99261647,0.899411105
9.2943,20.09407013,0.85951411
9.4016,19.0031664,0.789915059
9.5089,21.12182185,0.922054805
9.6162,19.94615749,0.855604487
9.7235,20.2768351,0.882730978
9.8308,21.34850912,0.965231988
9.9381,20.29573386,0.897708172
10.0454,18.33007077,0.775483366
10.1527,19.31463621,0.838163022
10.26,19.16696898,0.826346043
10.3673,19.9917212,0.881637914
10.4746,19.04203765,0.823996335
10.5819,17.65767671,0.758256471
10.6892,18.00232854,0.794653093
10.7965,17.98746594,0.796146802
10.9038,18.37285494,0.837439565
11.0111,18.95413145,0.885705704
11.1184,19.45087619,0.92277495
11.2257,17.33442862,0.794456914
11.333,17.12163751,0.790446032
11.4403,17.96593853,0.862419891
11.5476,16.22752344,0.757721651
11.6549,15.42011484,0.72545488
11.7622,15.26428471,0.750452099
11.8695,13.68055755,0.6715774
11.9768,12.3468136,0.621226619
12.0841,10.13989778,0.502877816
12.1914,9.845566577,0.499395979
12.2987,8.762286463,0.437803306
12.406,8.528223446,0.432053741
12.5133,8.111400429,0.411015474
12.6206,8.898225366,0.467393537
12.7279,8.165837981,0.421590659
12.8352,7.53707768,0.387804473
12.9425,9.322515409,0.52124254
13.0498,8.394957668,0.459845836
13.1571,7.710646469,0.411605126
13.2644,7.21419629,0.384042947
13.3717,6.788351975,0.364024889
13.479,6.774076358,0.375511517
13.5863,6.640988544,0.378702945
13.6936,6.165979735,0.360528132
13.8009,5.435984433,0.310858313
13.9082,4.660000215,0.262684555
14.0155,4.362144489,0.258513488
14.1228,4.178989715,0.251751718
14.2301,3.984889042,0.232245398
14.3374,4.227086165,0.256510533
14.4447,3.853963294,0.239381528
14.552,4.070812587,0.254432363
14.6593,3.682652566,0.237743231
14.7666,3.913341805,0.261857351
14.8739,3.520708243,0.220767498
14.9812,3.583584158,0.238143341
15.0885,3.054946552,0.195641782
15.1958,2.964092669,0.19290136
15.3031,3.19043173,0.210198981
15.4104,3.660249332,0.253474979
15.5177,3.381237856,0.228610166
15.625,2.79359689,0.186866382
15.7323,3.299557836,0.237185173
15.8396,2.764641177,0.199113566
15.9469,2.480713379,0.172819683
16.0542,2.843090185,0.206943871
16.1615,3.49015619,0.273476164
16.2688,3.014004858,0.223630171
16.3761,2.584728879,0.198640106
16.4834,2.675163248,0.208210744
16.5907,2.541297129,0.191354475
16.698,2.628326715,0.201306008
16.8053,2.645138341,0.209802063
16.9126,2.191862457,0.175731384
17.0199,2.458576964,0.199085572
17.1272,1.894474933,0.152609754
17.2345,1.993786976,0.162509761
17.3418,2.194112579,0.193482491
17.4491,1.730389234,0.147315986
17.5564,2.054276603,0.173749505
17.6637,1.761991161,0.150128919
17.771,1.698874923,0.145053102
17.8783,1.619912446,0.138554495
17.9856,1.572093212,0.136970527
18.0929,1.669286197,0.131322016
18.2002,1.479442711,0.107299871
18.3075,1.639027792,0.098654001
18.4148,1.368858076,0.068951
18.5221,1.374657305,0.056521246
18.6294,1.225851264,0.046094124
18.7367,1.244798005,0.044929739
18.844,1.16606502,0.045122263
18.9513,1.126147688,0.051220648
19.0586,0.991357077,0.055202473
19.1659,0.943839758,0.070397704
19.2732,1.013874935,0.094402134
19.3805,1.24199551,0.131241398
19.4878,0.886574661,0.103924257
19.5951,0.762223438,0.094959483
19.7024,0.94810226,0.11795152
19.8097,0.876797349,0.109889201
19.917,0.763407015,0.09955601
20.0243,0.666790441,0.093429947
20.1316,0.543291326,0.079464492
20.2389,0.618501054,0.082895209
20.3462,0.612914593,0.088822605
20.4535,0.642289556,0.086509097
20.5608,0.441235247,0.067070188
20.6681,0.593761012,0.078133213
20.7754,0.523251891,0.061386385
20.8827,0.457101731,0.052026895
20.99,0.348355755,0.038674404
