,EPDL97 Energy [keV],S1 EPDL97 EA [cm^2],S2 EPDL97 EA [cm^2],S3 EPDL97 EA [cm^2],S4 EPDL97 EA [cm^2],S5 EPDL97 EA [cm^2],S6 EPDL97 EA [cm^2],S7 EPDL97 EA [cm^2]
97,4.69339,3.8494019748252644,3.541487792095486,3.2438740817298783,2.9573232261099993,2.682463815595464,2.492800476358866,2.241918184180222
98,4.73146,3.846144699356625,3.5389696294443502,3.2419682919631856,2.9559191553027144,2.6814589782060163,2.4919886512135854,2.2413773106372736
99,4.76954,3.8425913079362917,3.5362068970393272,3.2398548199783277,2.9543363845745017,2.680304553373479,2.4910450168196245,2.240727732117556
100,4.80762,3.839073048917006,3.533466809981886,3.2377657811956073,2.95277549546926,2.6791761437484354,2.490122352078863,2.240096712984116
101,4.845689999999999,3.835650149271995,3.5308173043147737,3.2357541142196538,2.951283898170092,2.6780997645383797,2.489250613638727,2.2395081153050254
102,4.88377,3.832327627915694,3.5282538509684738,3.2338157468501123,2.9498579457398364,2.6770851714461217,2.4884298014992186,2.23896459042118
103,4.92184,3.828242231565197,3.5250336825422908,3.2313154158314172,2.947950597604226,2.6756608388358365,2.4872465139258386,2.238118812675099
104,4.95992,3.8229673524934866,3.5207808862663614,3.2279314173354314,2.945288333476127,2.6735991336419533,2.4854910543865976,2.236795793567593
105,4.998,3.8177527003950025,3.516586967894146,3.224592213043363,2.9426698325939693,2.6715764512593108,2.4837715428242686,2.2355019392099518
106,5.03607,3.8125982752697443,3.512442869286611,3.221301875155569,2.940091448020591,2.6695862878860352,2.48208498357411,2.234237249602175
107,5.0741499999999995,3.807504077117712,3.508353119513274,3.2180604036720495,2.937556826693154,2.667635147324001,2.4804283809713787,2.232999073403367
108,5.112220000000001,3.802470105938905,3.504317718574133,3.2148677985928042,2.935062321674497,2.6657197776722703,2.47880772634556,2.2317900619544235
109,5.1503000000000005,3.7974913428188892,3.50033666646919,3.2117199877174762,2.932611579901781,2.6638434308317804,2.4772200240319115,2.2306102152553446
110,5.18838,3.7925778255865352,3.496409963198444,3.208616971046067,2.930200954437845,2.661999603000658,2.4756622783656903,2.229459533306131
111,5.22645,3.7877245353274067,3.4925330796923784,3.2055668929792875,2.92783409221985,2.6601947979807754,2.474140480676382,2.2283353647658855
112,5.26453,3.7829364909559398,3.488715074090027,3.202561609116426,2.9255073463106345,2.6584257638711977,2.472651635299244,2.2272430123164013
113,5.3026,3.7779778034936657,3.484756667332666,3.199442303643592,2.923082133098051,2.656575432238202,2.4710938896330226,2.2260896790262907
114,5.34068,3.7730442106035698,3.4808163768533706,3.196339286972182,2.920675154571277,2.654741360109889,2.4695451309610297,2.224949602440664
115,5.378760000000001,3.7681658257722637,3.4769349642777887,3.1932851367050468,2.9183119392904433,2.6529430588918803,2.4680353159306923,2.2238386906049024
116,5.41683,3.7633577057430547,3.4731033714668875,3.1902798528421856,2.9159924872555516,2.6511837804851126,2.466555457547782,2.2227569435190055
117,5.45491,3.758609812687072,3.469335185629217,3.1873275075839547,2.913713151529439,2.6494602729886485,2.4651115471417846,2.2217043611829737
118,5.49299,3.7539271655187503,3.465616819556227,3.184424028729998,2.9114812259864307,2.6477790402043624,2.4637035847127002,2.2206809435968067
119,5.53106,3.748536851415024,3.4612960872375513,3.180995236030094,2.9088007271725225,2.645717335010479,2.461957112167687,2.219379135216475
120,5.56914,3.742057432878793,3.4560287793899414,3.1767601476596665,2.9054346041722,2.643076791449859,2.4596923896221807,2.2176398555881702
121,5.60721,3.7356181656580465,3.450797704098463,3.1725535646917318,2.902090362794848,2.6404557592948588,2.457445641065131,2.21592178668704
122,5.64529,3.7292090119239134,3.445593803224084,3.168371414925934,2.8987752969147906,2.6378574904464163,2.45521986216128,2.2142196258312907
123,5.68337,3.7228349905908287,3.4404216058363186,3.164221842762986,2.8954821126577035,2.635281984904531,2.453015052910629,2.2125360243618193
124,5.721439999999999,3.7164961016587923,3.4352856410046853,3.1601007760025315,2.8922144569607493,2.6327259907682654,2.450828217648434,2.2108683309377284
125,5.75952,3.7101923451278043,3.4301768505901507,3.156004142444214,2.888972329823927,2.630196011839494,2.4486653477041807,2.209219196899915
126,5.7976,3.703923720997865,3.4250997636622316,3.1519400864887457,2.8857557312472375,2.6276855443163427,2.446520451748384,2.2075886222483794
127,5.83567,3.6976902292689746,3.4200543802209267,3.147904535935771,2.8825646612306803,2.6252010920006854,2.4443965254457862,2.2059766069831213
128,5.87375,3.6914918699411317,3.4150452293357536,3.1438934185849328,2.8793991197742557,2.622736151090648,2.4422935687963876,2.204380499763244
129,5.91182,3.6852684160411124,3.410013433102998,3.1398741568333826,2.8762262844435074,2.620264706378738,2.4401846208175035,2.20278174120247
130,5.9498999999999995,3.6789395649379464,3.404891055479914,3.1357734510747086,2.8729841573066857,2.61774123125184,2.4380277422027357,2.2011432125282444
131,5.987979999999999,3.672640827321394,3.3998003813434456,3.131701250718528,2.869771205667158,2.6152372675305617,2.435891833241167,2.199523243240296
132,6.026050000000001,3.666382241020326,3.3947414106935914,3.127661627965197,2.8665837825877625,2.612759319016778,2.4337768939327975,2.197921833338625
133,6.0641300000000005,3.660158787120306,3.389718672599869,3.1236505106143593,2.8634218880685,2.610304133809551,2.43168591994237,2.196338982823232
134,6.1022,3.6539754845357706,3.384727637992762,3.119671970866371,2.8602855221093693,2.6078717119088815,2.4296159156051416,2.194777343035013
135,6.14028,3.647827314352283,3.3797728359417856,3.1157219365208757,2.857181978584695,2.6054653052157053,2.427566880921112,2.1932316112921755
136,6.17836,3.6417192954842794,3.374854266446941,3.11180447977823,2.8541003166829912,2.603081661829086,2.425538815890282,2.1917044389356155
137,6.21643,3.63565142793176,3.369967400438712,3.1079155284380775,2.8510478302785818,2.6007207817490245,2.423531720512651,2.1901984773062297
138,6.25451,3.62961869278029,3.3651167669866133,3.1040591547007748,2.8480245193714664,2.5983859168764565,2.4215485904529617,2.1887110750631216
139,6.292590000000001,3.6236311278587383,3.3603023660906466,3.100235358566321,2.8450267370244835,2.596077067211382,2.4195864300464716,2.187242232206291
140,6.33066,3.617678695338235,3.355524197750812,3.0964400678343607,2.842058130174795,2.5937877289519284,2.417648234957923,2.185791948735738
141,6.36874,3.611771433047652,3.3507777328975914,3.0926814269056058,2.839118698822401,2.591527657800905,2.4157310095225744,2.1843628759923597
142,6.40681,3.6056232628641647,3.3458319889856485,3.0887436091611797,2.8360297430463732,2.5891407625133493,2.4137029444917437,2.1828383549766963
143,6.44489,3.597939304863414,3.3395592277053914,3.0836737197177344,2.8319707019853126,2.585934388189739,2.4109439372636867,2.1807040255547676
144,6.48297,3.5902704036059703,3.3333000536336828,3.078611974675002,2.8279226017357377,2.582737769568939,2.408190921365115,2.1785803014964262
145,6.52104,3.5826165590918326,3.327054466770524,3.073566518433694,2.823889089234809,2.5795541585518857,2.4054498881255144,2.1764618801198785
146,6.55912,3.5749827902354374,3.320826996185431,3.068533278793455,2.8198701644825284,2.576380303237643,2.4027208375448845,2.1743567154478143
147,6.597189999999999,3.5673590592079134,3.3146131128088867,3.0635122557542847,2.8158585336045707,2.573219455527147,2.4000007739584834,2.1722595047984408
148,6.63527,3.5597503849236953,3.3084128166408924,3.058507521516539,2.811865137412422,2.570068363519461,2.3972926930310527,2.1701728995126546
149,6.67335,3.5521617862972197,3.302226107681447,3.0535190760802173,2.807882682031759,2.5669302791155224,2.394596594762593,2.1680942482495587
150,6.71142,3.544482847210905,3.295966933609739,3.0484654754381975,2.8038491695308307,2.5637499199994056,2.3918615528524776,2.1659864322365983
151,6.7495,3.536793870295719,3.289703230468514,3.043411874796177,2.7998156570299026,2.560572812784226,2.3891265109423623,2.1638812675645345
152,6.78758,3.5291249690382753,3.283457643605355,3.038374562955582,2.79579308534046,2.5574054612718564,2.3864064473559607,2.1617867082560576
153,6.8256499999999996,3.521471124524138,3.2772301730202615,3.033349467716055,2.7917887483368258,2.554251117363234,2.383695370763787,2.1597001029702714
